gid,row,col,xcoord,ycoord,diamsec_s,diamprim_s,goldplacer_s,goldvein_s,goldsurface_s
"110784","154","624","131.75","-13.25",,,,,
"110785","154","625","132.25","-13.25",,,,,
"110786","154","626","132.75","-13.25",,,,,
"110787","154","627","133.25","-13.25",,,,,
"110788","154","628","133.75","-13.25",,,,,
"110789","154","629","134.25","-13.25",,,,,
"110790","154","630","134.75","-13.25",,,,,
"110791","154","631","135.25","-13.25",,,,,
"110792","154","632","135.75","-13.25",,,,,
"110793","154","633","136.25","-13.25",,,,,
"110794","154","634","136.75","-13.25",,,,,
"110804","154","644","141.75","-13.25",,,,,
"110805","154","645","142.25","-13.25",,,,,
"110806","154","646","142.75","-13.25",,,,,
"110807","154","647","143.25","-13.25",,,,,
"110808","154","648","143.75","-13.25",,,,,
"111087","155","207","-76.75","-12.75",,,,,
"111088","155","208","-76.25","-12.75",,,,,
"111089","155","209","-75.75","-12.75",,,,,
"111090","155","210","-75.25","-12.75",,,,,1
"111091","155","211","-74.75","-12.75",,,,,
"111092","155","212","-74.25","-12.75",,,,1,
"111093","155","213","-73.75","-12.75",,,,,
"111094","155","214","-73.25","-12.75",,,,,
"111095","155","215","-72.75","-12.75",,,,,
"111096","155","216","-72.25","-12.75",,,,,
"111097","155","217","-71.75","-12.75",,,,,1
"111098","155","218","-71.25","-12.75",,,,,
"111099","155","219","-70.75","-12.75",,,,,
"111100","155","220","-70.25","-12.75",,,,1,
"111101","155","221","-69.75","-12.75",,,,1,
"111102","155","222","-69.25","-12.75",,,,,
"111103","155","223","-68.75","-12.75",,,,,
"111104","155","224","-68.25","-12.75",,,,,
"111105","155","225","-67.75","-12.75",,,,,
"111106","155","226","-67.25","-12.75",,,,1,
"111107","155","227","-66.75","-12.75",,,,,
"111108","155","228","-66.25","-12.75",,,,,
"111109","155","229","-65.75","-12.75",,,,,
"111110","155","230","-65.25","-12.75",,,,,
"111111","155","231","-64.75","-12.75",,,,,
"111112","155","232","-64.25","-12.75",,,,,
"111113","155","233","-63.75","-12.75",,,,,
"111114","155","234","-63.25","-12.75",,,,,
"111115","155","235","-62.75","-12.75",,,,,
"111116","155","236","-62.25","-12.75",,,,,
"111117","155","237","-61.75","-12.75",,,,,
"111118","155","238","-61.25","-12.75",,,,,
"111119","155","239","-60.75","-12.75",1,,,,
"111120","155","240","-60.25","-12.75",,,1,,
"111121","155","241","-59.75","-12.75",,,,,
"111122","155","242","-59.25","-12.75",,,,,
"111123","155","243","-58.75","-12.75",,,,,
"111124","155","244","-58.25","-12.75",,,,,
"111125","155","245","-57.75","-12.75",,,,,
"111126","155","246","-57.25","-12.75",,,,,
"111127","155","247","-56.75","-12.75",,,,,
"111128","155","248","-56.25","-12.75",,,,,
"111129","155","249","-55.75","-12.75",,,,1,
"111130","155","250","-55.25","-12.75",,,,,
"111131","155","251","-54.75","-12.75",,,,,
"111132","155","252","-54.25","-12.75",,,,,
"111133","155","253","-53.75","-12.75",,,,,
"111134","155","254","-53.25","-12.75",,,,,
"111135","155","255","-52.75","-12.75",,,,,
"111136","155","256","-52.25","-12.75",,,,,
"111137","155","257","-51.75","-12.75",,,,,
"111138","155","258","-51.25","-12.75",,,,,
"111139","155","259","-50.75","-12.75",,,,,
"111140","155","260","-50.25","-12.75",,,,,
"111141","155","261","-49.75","-12.75",,,,,
"111142","155","262","-49.25","-12.75",,,,,
"111143","155","263","-48.75","-12.75",,,,,
"111144","155","264","-48.25","-12.75",,,,,
"111145","155","265","-47.75","-12.75",,,,,
"111146","155","266","-47.25","-12.75",,,,,
"111147","155","267","-46.75","-12.75",,,,,
"111148","155","268","-46.25","-12.75",,,,,
"111149","155","269","-45.75","-12.75",,,,,
"111150","155","270","-45.25","-12.75",,,,,
"111151","155","271","-44.75","-12.75",,,,,
"111152","155","272","-44.25","-12.75",,,,,
"111153","155","273","-43.75","-12.75",,,,,
"111154","155","274","-43.25","-12.75",,,,1,
"111155","155","275","-42.75","-12.75",,,,,
"111156","155","276","-42.25","-12.75",,,,,
"111157","155","277","-41.75","-12.75",,,,,
"111158","155","278","-41.25","-12.75",,,,,
"111159","155","279","-40.75","-12.75",,,,,
"111160","155","280","-40.25","-12.75",,,,,
"111161","155","281","-39.75","-12.75",,,,,
"111162","155","282","-39.25","-12.75",,,,,
"111163","155","283","-38.75","-12.75",,,,,
"111164","155","284","-38.25","-12.75",,,,,
"111165","155","285","-37.75","-12.75",,,,,
"111266","155","386","12.75","-12.75",,,,,
"111267","155","387","13.25","-12.75",,,,,
"111268","155","388","13.75","-12.75",,,,,
"111269","155","389","14.25","-12.75",,,,,
"111270","155","390","14.75","-12.75",,,,,
"111271","155","391","15.25","-12.75",,,,,
"111272","155","392","15.75","-12.75",1,,,,
"111273","155","393","16.25","-12.75",,,,,
"111274","155","394","16.75","-12.75",,,,,
"111275","155","395","17.25","-12.75",,,,,
"111276","155","396","17.75","-12.75",,,,,
"111277","155","397","18.25","-12.75",,,,,
"111278","155","398","18.75","-12.75",,,,,
"111279","155","399","19.25","-12.75",,,,,
"111280","155","400","19.75","-12.75",,,,,
"111281","155","401","20.25","-12.75",,,,,
"111282","155","402","20.75","-12.75",,,,,
"111283","155","403","21.25","-12.75",,,,,
"111284","155","404","21.75","-12.75",,,,,
"111285","155","405","22.25","-12.75",,,,,
"111286","155","406","22.75","-12.75",,,,,
"111287","155","407","23.25","-12.75",,,,,
"111288","155","408","23.75","-12.75",,,,,
"111289","155","409","24.25","-12.75",,,,,
"111290","155","410","24.75","-12.75",,,,,
"111291","155","411","25.25","-12.75",,,,,
"111292","155","412","25.75","-12.75",,,,,
"111293","155","413","26.25","-12.75",,,,,
"111294","155","414","26.75","-12.75",,,,,
"111295","155","415","27.25","-12.75",,,,,
"111296","155","416","27.75","-12.75",,,,,
"111297","155","417","28.25","-12.75",,,,,
"111298","155","418","28.75","-12.75",,,,1,
"111299","155","419","29.25","-12.75",,,,,
"111300","155","420","29.75","-12.75",,,,,
"111301","155","421","30.25","-12.75",,,,,
"111302","155","422","30.75","-12.75",,,,,
"111303","155","423","31.25","-12.75",,,,,
"111304","155","424","31.75","-12.75",,,,,
"111305","155","425","32.25","-12.75",,,,,
"111306","155","426","32.75","-12.75",,,,,
"111307","155","427","33.25","-12.75",,,,,
"111308","155","428","33.75","-12.75",,,,,
"111309","155","429","34.25","-12.75",,,,,
"111310","155","430","34.75","-12.75",,,,,
"111311","155","431","35.25","-12.75",,,,,
"111312","155","432","35.75","-12.75",,,,,
"111313","155","433","36.25","-12.75",,,,,
"111314","155","434","36.75","-12.75",,,,,
"111315","155","435","37.25","-12.75",,,,,
"111316","155","436","37.75","-12.75",,,,,
"111317","155","437","38.25","-12.75",,,,,
"111318","155","438","38.75","-12.75",,,,,
"111319","155","439","39.25","-12.75",,,,,
"111320","155","440","39.75","-12.75",,,,,
"111321","155","441","40.25","-12.75",,,,,
"111322","155","442","40.75","-12.75",,,,,
"111338","155","458","48.75","-12.75",,,,,
"111339","155","459","49.25","-12.75",,,,,
"111340","155","460","49.75","-12.75",,,,,
"111501","155","621","130.25","-12.75",,,,,
"111502","155","622","130.75","-12.75",,,,,
"111503","155","623","131.25","-12.75",,,,,
"111504","155","624","131.75","-12.75",,,,,
"111505","155","625","132.25","-12.75",,,,,
"111506","155","626","132.75","-12.75",,,,,
"111507","155","627","133.25","-12.75",,,,,
"111508","155","628","133.75","-12.75",,,,,
"111509","155","629","134.25","-12.75",,,,,
"111510","155","630","134.75","-12.75",,,,,
"111511","155","631","135.25","-12.75",,,,,
"111512","155","632","135.75","-12.75",,,,,
"111513","155","633","136.25","-12.75",,,,,
"111514","155","634","136.75","-12.75",,,,,
"111524","155","644","141.75","-12.75",,,,,
"111525","155","645","142.25","-12.75",,,,,
"111526","155","646","142.75","-12.75",,,,,
"111527","155","647","143.25","-12.75",,,,,
"111528","155","648","143.75","-12.75",,,,,
"111806","156","206","-77.25","-12.25",,,,,
"111807","156","207","-76.75","-12.25",,,,,
"111808","156","208","-76.25","-12.25",,,,,1
"111809","156","209","-75.75","-12.25",,,,,1
"111810","156","210","-75.25","-12.25",,,,,
"111811","156","211","-74.75","-12.25",,,,,
"111812","156","212","-74.25","-12.25",,,,,
"111813","156","213","-73.75","-12.25",,,,,
"111814","156","214","-73.25","-12.25",,,,,
"111815","156","215","-72.75","-12.25",,,,,
"111816","156","216","-72.25","-12.25",,,,,
"111817","156","217","-71.75","-12.25",,,,,
"111818","156","218","-71.25","-12.25",,,,,
"111819","156","219","-70.75","-12.25",,,,,
"111820","156","220","-70.25","-12.25",,,,,
"111821","156","221","-69.75","-12.25",,,,,
"111822","156","222","-69.25","-12.25",,,,,
"111823","156","223","-68.75","-12.25",,,,,
"111824","156","224","-68.25","-12.25",,,,,
"111825","156","225","-67.75","-12.25",,,,,
"111826","156","226","-67.25","-12.25",,,,,
"111827","156","227","-66.75","-12.25",,,,,
"111828","156","228","-66.25","-12.25",,,,,
"111829","156","229","-65.75","-12.25",,,,,
"111830","156","230","-65.25","-12.25",,,,,
"111831","156","231","-64.75","-12.25",,,,,
"111832","156","232","-64.25","-12.25",,,1,,
"111833","156","233","-63.75","-12.25",,,,,
"111834","156","234","-63.25","-12.25",,,,,
"111835","156","235","-62.75","-12.25",,,,,
"111836","156","236","-62.25","-12.25",,,,,
"111837","156","237","-61.75","-12.25",,,,,
"111838","156","238","-61.25","-12.25",,,1,,
"111839","156","239","-60.75","-12.25",,,,,
"111840","156","240","-60.25","-12.25",,,,,
"111841","156","241","-59.75","-12.25",,,,,
"111842","156","242","-59.25","-12.25",,,,,
"111843","156","243","-58.75","-12.25",,,,,
"111844","156","244","-58.25","-12.25",,,,,
"111845","156","245","-57.75","-12.25",,,,,
"111846","156","246","-57.25","-12.25",,,,,
"111847","156","247","-56.75","-12.25",,,,,
"111848","156","248","-56.25","-12.25",,,,,
"111849","156","249","-55.75","-12.25",,,,,
"111850","156","250","-55.25","-12.25",,,,,
"111851","156","251","-54.75","-12.25",,,,,
"111852","156","252","-54.25","-12.25",,,,,
"111853","156","253","-53.75","-12.25",,,,,
"111854","156","254","-53.25","-12.25",,,,,
"111855","156","255","-52.75","-12.25",,,,,
"111856","156","256","-52.25","-12.25",,,,,
"111857","156","257","-51.75","-12.25",,,,,
"111858","156","258","-51.25","-12.25",,,,,
"111859","156","259","-50.75","-12.25",,,,,
"111860","156","260","-50.25","-12.25",,,,,
"111861","156","261","-49.75","-12.25",,,,,
"111862","156","262","-49.25","-12.25",,,,,
"111863","156","263","-48.75","-12.25",,,,,
"111864","156","264","-48.25","-12.25",,,,,
"111865","156","265","-47.75","-12.25",,,,,
"111866","156","266","-47.25","-12.25",,,,,
"111867","156","267","-46.75","-12.25",,,,,
"111868","156","268","-46.25","-12.25",,,,,
"111869","156","269","-45.75","-12.25",,,,,
"111870","156","270","-45.25","-12.25",,,,,
"111871","156","271","-44.75","-12.25",,,,,
"111872","156","272","-44.25","-12.25",,,,,
"111873","156","273","-43.75","-12.25",,,,,
"111874","156","274","-43.25","-12.25",,,,,
"111875","156","275","-42.75","-12.25",,,,,
"111876","156","276","-42.25","-12.25",,,,,
"111877","156","277","-41.75","-12.25",,,1,,
"111878","156","278","-41.25","-12.25",,,,,
"111879","156","279","-40.75","-12.25",,,,,
"111880","156","280","-40.25","-12.25",,,,,
"111881","156","281","-39.75","-12.25",,,,,
"111882","156","282","-39.25","-12.25",,,,,
"111883","156","283","-38.75","-12.25",,,,,
"111884","156","284","-38.25","-12.25",,,,,
"111885","156","285","-37.75","-12.25",,,,,
"111987","156","387","13.25","-12.25",,,,,
"111988","156","388","13.75","-12.25",,,,,
"111989","156","389","14.25","-12.25",,,,,
"111990","156","390","14.75","-12.25",,,,,
"111991","156","391","15.25","-12.25",,,,,
"111992","156","392","15.75","-12.25",,,,,
"111993","156","393","16.25","-12.25",,,,,
"111994","156","394","16.75","-12.25",,,,,
"111995","156","395","17.25","-12.25",,,,,
"111996","156","396","17.75","-12.25",,,,,
"111997","156","397","18.25","-12.25",,,,,
"111998","156","398","18.75","-12.25",,,,,
"111999","156","399","19.25","-12.25",,,,,
"112000","156","400","19.75","-12.25",,,,,
"112001","156","401","20.25","-12.25",,,,,
"112002","156","402","20.75","-12.25",1,,,,
"112003","156","403","21.25","-12.25",,,,,
"112004","156","404","21.75","-12.25",,,,,
"112005","156","405","22.25","-12.25",,,,,
"112006","156","406","22.75","-12.25",,,,,
"112007","156","407","23.25","-12.25",,,,,
"112008","156","408","23.75","-12.25",,,,,
"112009","156","409","24.25","-12.25",,,,,
"112010","156","410","24.75","-12.25",,,,,
"112011","156","411","25.25","-12.25",,,,,
"112012","156","412","25.75","-12.25",,,,,
"112013","156","413","26.25","-12.25",,,,,
"112014","156","414","26.75","-12.25",,,,,
"112015","156","415","27.25","-12.25",,,,,
"112016","156","416","27.75","-12.25",,,,,
"112017","156","417","28.25","-12.25",,,,,
"112018","156","418","28.75","-12.25",,,,,
"112019","156","419","29.25","-12.25",,,,,
"112020","156","420","29.75","-12.25",,,,,
"112021","156","421","30.25","-12.25",,,,,
"112022","156","422","30.75","-12.25",,,,,
"112023","156","423","31.25","-12.25",,,,,
"112024","156","424","31.75","-12.25",,,,,
"112025","156","425","32.25","-12.25",,,,,
"112026","156","426","32.75","-12.25",,,,,
"112027","156","427","33.25","-12.25",,,,,
"112028","156","428","33.75","-12.25",,,,,
"112029","156","429","34.25","-12.25",,,,,
"112030","156","430","34.75","-12.25",,,,,
"112031","156","431","35.25","-12.25",,,,,
"112032","156","432","35.75","-12.25",,,,,
"112033","156","433","36.25","-12.25",,,,,
"112034","156","434","36.75","-12.25",,,,,
"112035","156","435","37.25","-12.25",,,,,
"112036","156","436","37.75","-12.25",,,,,
"112037","156","437","38.25","-12.25",,,,,
"112038","156","438","38.75","-12.25",,,,,
"112039","156","439","39.25","-12.25",,,,,
"112040","156","440","39.75","-12.25",,,,,
"112041","156","441","40.25","-12.25",,,,,
"112042","156","442","40.75","-12.25",,,,,
"112048","156","448","43.75","-12.25",,,,,
"112049","156","449","44.25","-12.25",,,,,
"112050","156","450","44.75","-12.25",,,,,
"112058","156","458","48.75","-12.25",,,,,
"112059","156","459","49.25","-12.25",,,,,
"112060","156","460","49.75","-12.25",,,,,
"112222","156","622","130.75","-12.25",,,,,
"112223","156","623","131.25","-12.25",,,,,
"112224","156","624","131.75","-12.25",,,,,
"112225","156","625","132.25","-12.25",,,,,
"112226","156","626","132.75","-12.25",,,,,
"112227","156","627","133.25","-12.25",,,,,
"112228","156","628","133.75","-12.25",,,,,
"112229","156","629","134.25","-12.25",,,,,
"112230","156","630","134.75","-12.25",,,,,
"112231","156","631","135.25","-12.25",,,,,
"112232","156","632","135.75","-12.25",,,,,
"112233","156","633","136.25","-12.25",,,,,
"112234","156","634","136.75","-12.25",,,,,
"112244","156","644","141.75","-12.25",,,,,
"112245","156","645","142.25","-12.25",,,,,
"112246","156","646","142.75","-12.25",,,,,
"112247","156","647","143.25","-12.25",,,,,
"112526","157","206","-77.25","-11.75",,,,,
"112527","157","207","-76.75","-11.75",,,,,
"112528","157","208","-76.25","-11.75",,,,,1
"112529","157","209","-75.75","-11.75",,,,,1
"112530","157","210","-75.25","-11.75",,,,,
"112531","157","211","-74.75","-11.75",,,,,
"112532","157","212","-74.25","-11.75",,,,,
"112533","157","213","-73.75","-11.75",,,,,
"112534","157","214","-73.25","-11.75",,,,,
"112535","157","215","-72.75","-11.75",,,,,
"112536","157","216","-72.25","-11.75",,,,,
"112537","157","217","-71.75","-11.75",,,,,
"112538","157","218","-71.25","-11.75",,,,,
"112539","157","219","-70.75","-11.75",,,,,
"112540","157","220","-70.25","-11.75",,,,,
"112541","157","221","-69.75","-11.75",,,,,
"112542","157","222","-69.25","-11.75",,,,,
"112543","157","223","-68.75","-11.75",,,,,
"112544","157","224","-68.25","-11.75",,,,,
"112545","157","225","-67.75","-11.75",,,,,
"112546","157","226","-67.25","-11.75",,,,,
"112547","157","227","-66.75","-11.75",,,,,
"112548","157","228","-66.25","-11.75",,,,,
"112549","157","229","-65.75","-11.75",,,,,
"112550","157","230","-65.25","-11.75",,,,,
"112551","157","231","-64.75","-11.75",,,,,
"112552","157","232","-64.25","-11.75",,,,,
"112553","157","233","-63.75","-11.75",,,,,
"112554","157","234","-63.25","-11.75",,,,,
"112555","157","235","-62.75","-11.75",,,,,
"112556","157","236","-62.25","-11.75",,,,,
"112557","157","237","-61.75","-11.75",,,,,
"112558","157","238","-61.25","-11.75",1,,,,
"112559","157","239","-60.75","-11.75",,,,,
"112560","157","240","-60.25","-11.75",,,1,,
"112561","157","241","-59.75","-11.75",,,,,
"112562","157","242","-59.25","-11.75",1,,,,
"112563","157","243","-58.75","-11.75",,,,,
"112564","157","244","-58.25","-11.75",,,,,
"112565","157","245","-57.75","-11.75",,,,,
"112566","157","246","-57.25","-11.75",,,,,
"112567","157","247","-56.75","-11.75",,,,,
"112568","157","248","-56.25","-11.75",,,,,
"112569","157","249","-55.75","-11.75",,,,,
"112570","157","250","-55.25","-11.75",,,,,
"112571","157","251","-54.75","-11.75",,,,,
"112572","157","252","-54.25","-11.75",,,,,
"112573","157","253","-53.75","-11.75",,,,,
"112574","157","254","-53.25","-11.75",,,,,
"112575","157","255","-52.75","-11.75",,,,,
"112576","157","256","-52.25","-11.75",,,,,
"112577","157","257","-51.75","-11.75",,,,,
"112578","157","258","-51.25","-11.75",,,,,
"112579","157","259","-50.75","-11.75",,,,,
"112580","157","260","-50.25","-11.75",,,,,
"112581","157","261","-49.75","-11.75",,,,,
"112582","157","262","-49.25","-11.75",,,,,
"112583","157","263","-48.75","-11.75",,,,,
"112584","157","264","-48.25","-11.75",,,,,
"112585","157","265","-47.75","-11.75",,,,,
"112586","157","266","-47.25","-11.75",,,,,
"112587","157","267","-46.75","-11.75",,,,,
"112588","157","268","-46.25","-11.75",,,,,
"112589","157","269","-45.75","-11.75",,,,,
"112590","157","270","-45.25","-11.75",,,,,
"112591","157","271","-44.75","-11.75",,,,,
"112592","157","272","-44.25","-11.75",,,,,
"112593","157","273","-43.75","-11.75",,,,,
"112594","157","274","-43.25","-11.75",,,,,
"112595","157","275","-42.75","-11.75",,,,,
"112596","157","276","-42.25","-11.75",,,,,
"112597","157","277","-41.75","-11.75",,,,,
"112598","157","278","-41.25","-11.75",,,,,
"112599","157","279","-40.75","-11.75",,,,,
"112600","157","280","-40.25","-11.75",,,,,
"112601","157","281","-39.75","-11.75",,,,,
"112602","157","282","-39.25","-11.75",,,,,
"112603","157","283","-38.75","-11.75",,,,,
